,avg abs,sd,max,min,no. pks,sd fma,sd fma 3,no. pt near 0
45,0.15038,1.5011,1.0835,1,0.0029528,0.0074086,0.0047563,1.1437
46,0.098663,1.2634,1.0034,2,0.0010269,0.0039121,0.0037201,0.976
47,0.12626,1.3606,1.0001,1,0.001737,0.0066286,0.0042776,2.745
48,0.085431,1.2291,1.0006,2,0.0023697,0.00484,0.0029436,1.3071
49,0.15517,1.5112,1.0814,1,0.0022674,0.010622,0.0047376,0.87143
50,0.17466,1.4974,1.0289,1,0.0013137,0.0084681,0.0055119,2.25
51,0.13196,1.3521,1.0046,1,0.0020074,0.0067016,0.0037116,2.937
52,0.27222,1.7991,1.0637,1,0.0064029,0.0037445,0.0046143,1.6855
53,0.094671,1.513,1.2379,1,0.0020956,0.0059584,0.0050067,0.42558
54,0.15323,1.4284,0.99855,1,0.003295,0.0026368,0.0030522,1.1681
55,0.16219,1.4316,1.0019,1,0.001915,0.0083083,0.0044597,0.93846
56,0.11302,1.3042,1.0015,1,0.0017667,0.0045817,0.0034865,2.8895
57,0.022994,1.0672,0.99962,2,0.00064658,0.0029454,0.0016582,6.1
58,0.2656,1.737,1.031,1,0.0040382,0.01281,0.0062775,1.9748
59,0.18304,1.4872,1.0019,1,0.0025359,0.014931,0.0047895,1.3229
60,0.028864,1.0843,0.99986,2,0.00080826,0.0059961,0.0023815,3.4857
61,0.1688,1.4488,1.0024,1,0.0019833,0.0092197,0.0046156,3.1244
62,0.027702,1.1598,1.0791,2,0.0013517,0.0033234,0.002076,1.8074
63,0.17146,1.4775,0.99995,1,0.0020116,0.011517,0.0058564,2.6143
64,0.13508,1.3746,0.99977,1,0.0018486,0.0088891,0.0052624,3.4313
65,0.16287,1.4705,1.0319,1,0.0025108,0.0086649,0.00431,0.63652
66,0.1031,1.274,1.0014,1,0.0032436,0.0072645,0.0033456,2.9516
67,0.1221,1.3272,1.006,1,0.00102,0.0069705,0.0034827,3.3889
68,0.067981,1.1818,1.0017,2,0.0010522,0.0015817,0.0022117,2.6143
69,0.098095,1.3816,1.1035,1,0.00164,0.003268,0.003637,2.9756
70,0.238,1.6337,1.0077,1,0.0013793,0.0071888,0.004751,1.2842
71,0.17574,1.555,1.0725,1,0.003141,0.011767,0.0052676,2.6912
72,0.1612,1.4372,1.001,1,0.0030739,0.0099586,0.0040912,1.6636
73,0.04258,1.1135,1.0014,2,0.0012095,0.0048023,0.0018324,2.6143
74,0.20333,1.5713,0.99902,1,0.0049938,0.010194,0.0075006,2.6143
75,0.22734,1.6651,1.051,1,0.0038976,0.0083464,0.0059674,1.6872
76,0.17806,1.4835,1.0,1,0.0030337,0.0077029,0.0064491,2.8594
77,0.060853,1.1776,0.99904,2,0.0023248,0.0049269,0.0032477,5.0833
78,0.050089,1.1341,1.002,2,0.00079,0.0022613,0.0023821,3.8818
79,0.042893,1.1283,1.0122,2,0.0011553,0.0038224,0.0013639,1.2621
80,0.12799,1.3598,1.0183,1,0.0023893,0.0072337,0.0045823,2.7255
81,0.11763,1.385,1.0589,1,0.0021436,0.0053943,0.0037219,2.5026
82,0.064871,1.1864,1.0006,2,0.0013927,0.0052337,0.0031172,4.392
83,0.14511,1.4254,1.0329,1,0.0021276,0.0061108,0.0058139,2.5026
84,0.24731,1.6574,1.0066,1,0.0032653,0.010217,0.0062911,2.417
85,0.15357,1.4229,0.99951,1,0.0014337,0.010576,0.0061546,3.0
86,0.24235,1.6577,1.0002,1,0.002769,0.010334,0.0064429,0.98919
87,0.16491,1.445,1.0106,1,0.0018093,0.0061017,0.0040872,1.3344
88,0.04258,1.1778,1.0562,2,0.0017762,0.0037871,0.001336,0.95065
89,0.13563,1.3672,1.0014,1,0.001612,0.0033834,0.0029983,3.1453
90,0.066214,1.1828,1.0009,2,0.0020213,0.002455,0.0021347,4.8441
91,0.16899,1.4519,1.0012,1,0.0012883,0.0055535,0.0037925,2.684
92,0.058891,1.2338,1.066,2,0.0013921,0.0068637,0.0032421,3.66
93,0.23341,1.7135,1.0764,1,0.0022622,0.011298,0.0080468,1.8769
94,0.084791,1.2598,1.0277,1,0.00098456,0.0065054,0.0032435,1.2477
95,0.24672,1.6543,1.0033,1,0.0026554,0.0096905,0.0044782,1.9356
96,0.19601,1.7751,1.2188,1,0.0035956,0.013944,0.0069941,1.8795
97,0.24276,1.6618,1.0195,1,0.0028108,0.011419,0.0063765,1.7622
98,0.27351,1.7343,1.0011,1,0.0033706,0.0089173,0.007358,2.2367
99,0.090645,1.5469,1.2828,1,0.002806,0.0095533,0.0061201,2.1034
100,0.18202,1.5337,1.0418,1,0.0020105,0.0047485,0.0034365,0.54627
101,0.16868,1.4484,1.0035,0,0.0025549,0.0048999,0.0030945,1.4557
102,0.18062,1.4818,1.0015,1,0.0030896,0.0056341,0.0037287,2.8154
103,0.1209,1.4179,1.0797,1,0.0029264,0.0071428,0.0036557,1.1262
104,0.22853,1.7288,1.0991,1,0.0039295,0.0048732,0.0057208,0.57911
105,0.23797,1.6616,1.0286,1,0.0014069,0.014148,0.0061901,2.2182
106,0.023486,1.0673,0.99877,2,0.0019507,0.0039183,0.002054,5.2286
107,0.15128,1.4014,1.0032,1,0.0014738,0.0071223,0.0048881,0.83182
108,0.047867,1.2147,1.0776,3,0.0013101,0.0049015,0.0032931,1.3484
109,0.20398,1.5442,1.0013,1,0.0025041,0.0030446,0.0039331,3.0896
110,0.14947,1.4383,1.0346,1,0.0026104,0.0049307,0.0042872,2.5925
111,0.21551,1.729,1.1298,1,0.0026806,0.013525,0.0079438,1.9151
112,0.074582,1.2067,1.0017,3,0.0015683,0.0053297,0.002334,4.3059
113,0.038574,1.1074,0.99933,2,0.0014353,0.0034985,0.0013511,2.8895
114,0.030793,1.089,0.99999,2,0.0006795,0.0042021,0.001857,3.9214
115,0.145,1.386,1.0027,1,0.0011705,0.0068919,0.0050083,0.95065
116,0.074232,1.1976,0.99886,2,0.0028463,0.0069226,0.0023954,4.3571
117,0.035027,1.1003,0.9999,2,0.0011627,0.0050074,0.0014271,7.8429
118,0.07642,1.2464,1.0357,2,0.0017286,0.0038934,0.0022963,0.7625
119,0.06489,1.1909,1.0017,2,0.0011556,0.0071992,0.0050786,2.44
120,0.081935,1.2403,0.99985,1,0.0049707,0.0040767,0.0034453,3.8526
121,0.07653,1.4121,1.1896,2,0.0016249,0.0078317,0.0029418,2.562
122,0.13437,1.3666,1.0008,1,0.0032509,0.0088311,0.0039988,3.3273
123,0.098966,1.2859,1.0194,1,0.0022291,0.011045,0.0036736,0.85116
124,0.17998,1.4789,1.0027,1,0.0019718,0.0093116,0.0063853,2.7034
125,0.10478,1.3056,0.99955,1,0.0051356,0.010566,0.0070406,2.44
126,0.093505,1.2483,1.0008,1,0.00106,0.003906,0.0039848,3.66
127,0.09473,1.2734,0.99915,1,0.0021764,0.010724,0.0062062,2.2182
128,0.11453,1.3088,1.0001,1,0.0015172,0.0061926,0.0044304,1.9964
129,0.048646,1.1385,1.0002,2,0.00095384,0.0039599,0.0027629,3.1826
130,0.098085,1.2839,1.0002,1,0.0018324,0.011143,0.0049579,2.1529
131,0.2493,1.7911,1.1052,1,0.0080564,0.0051956,0.0040522,1.8855
132,0.14064,1.376,1.0041,1,0.0006564,0.0057741,0.003623,4.2231
133,0.28488,1.7631,1.0131,1,0.0029427,0.012072,0.0071216,2.2317
134,0.13501,1.6874,1.2971,1,0.0032617,0.0090133,0.0057611,2.0226
135,0.13363,1.3724,1.0006,1,0.0016041,0.0063223,0.0039538,2.928
136,0.1018,1.2953,1.0003,1,0.0028234,0.0077092,0.0040743,0.67778
137,0.19485,1.5184,1.0054,1,0.0026003,0.0090375,0.0062465,2.6687
138,0.064969,1.1796,1.0002,2,0.001425,0.0039048,0.0021969,1.9784
139,0.042172,1.18,1.0594,3,0.0015723,0.0065511,0.0019133,1.8506
140,0.23651,1.6542,0.99995,1,0.0040234,0.011575,0.0078455,1.6636
141,0.073676,1.2026,1.0005,2,0.0022518,0.0037325,0.0016214,2.1529
142,0.053234,1.3018,1.1471,2,0.0016963,0.0050956,0.0036496,0.7562
143,0.14596,1.4044,1.0002,2,0.0013925,0.0078214,0.0054028,1.4077
144,0.19712,1.5812,1.0473,1,0.0026466,0.0079563,0.0047425,2.3748
145,0.042874,1.1261,1.0003,2,0.0021599,0.003217,0.0023954,4.88
146,0.19787,1.681,1.1286,1,0.0026587,0.010087,0.0073036,0.69494
147,0.20077,1.5527,1.001,1,0.0026909,0.0029846,0.0035041,1.5686
148,0.070685,1.3721,1.1672,2,0.0035953,0.0034221,0.0025694,3.0271
