,avg abs,sd,max,min,no. pks,sd fma,sd fma 3,no. pt near 0
110,0.19142,0.96589,0.45188,2,0.026178,0.020941,0.046292,7.6128
111,0.093917,1.0,0.7461,2,0.025753,0.024728,0.045142,2.7797
112,0.2438,0.96172,0.30924,2,0.012779,0.014049,0.017136,8.8255
113,0.044418,1.0003,0.87156,2,0.01077,0.009266,0.028896,10.98
114,0.083578,0.83022,0.58939,2,0.027459,0.015818,0.028152,3.4099
115,0.084457,1.0001,0.75972,2,0.03362,0.027108,0.063294,0.0
116,0.21251,0.7204,0.11378,2,0.028503,0.017377,0.022727,38.457
117,0.19223,0.99918,0.47322,1,0.022232,0.013297,0.034594,0.79565
118,0.098136,0.9997,0.71299,1,0.018508,0.017722,0.051617,6.1
119,0.12191,0.85008,0.50324,2,0.0078237,0.0071773,0.017399,2.2408
120,0.08616,0.78712,0.53759,2,0.030119,0.019785,0.044118,0.66545
121,0.13984,0.91693,0.52765,2,0.014381,0.014345,0.029589,3.5617
122,0.11446,0.97788,0.6704,2,0.023355,0.015402,0.022921,9.6527
123,0.12317,1.0001,0.6509,2,0.013544,0.011323,0.036049,4.1323
124,0.022025,1.0013,0.93734,1,0.026975,0.02586,0.055877,19.096
125,0.13008,0.99925,0.62604,2,0.01633,0.01672,0.055398,6.2821
126,0.028692,0.89864,0.81493,3,0.031741,0.030531,0.054139,0.68199
127,0.085751,0.90065,0.65686,2,0.017731,0.015905,0.041094,1.3811
128,0.1594,0.96034,0.52888,2,0.0090675,0.0076931,0.021997,10.536
129,0.29514,0.99958,0.19559,2,0.0228,0.019593,0.04992,24.123
130,0.26351,0.98572,0.29141,1,0.033339,0.024598,0.037934,0.57638
131,0.11713,0.49852,0.14681,2,0.013905,0.015229,0.0129,28.381
132,0.21646,0.99959,0.38391,1,0.035513,0.019834,0.05489,51.717
133,0.29552,0.97268,0.1898,1,0.026157,0.019048,0.04011,34.014
134,0.10573,0.99349,0.71475,2,0.030564,0.027513,0.042832,1.8639
135,0.09475,0.99492,0.74524,2,0.029278,0.016491,0.020728,2.1529
136,0.29838,0.99901,0.19284,2,0.014667,0.012199,0.02065,20.541
137,0.078123,1.0004,0.77857,2,0.021498,0.018686,0.064797,0.0
138,0.088523,0.99272,0.75832,2,0.028661,0.020063,0.06006,3.1371
139,0.20002,0.94285,0.39887,2,0.022441,0.015414,0.02615,9.9683
140,0.10862,1.0003,0.69447,2,0.029563,0.021772,0.038506,2.2875
141,0.29087,0.99641,0.22518,2,0.030054,0.019387,0.018767,36.945
142,0.049855,0.86354,0.71871,2,0.011126,0.0082195,0.020603,0.46038
143,0.21111,0.97151,0.40815,2,0.016997,0.016235,0.025578,7.0892
144,0.089734,1.0005,0.73758,2,0.036703,0.016634,0.060968,4.3571
145,0.19262,0.99918,0.4854,1,0.024577,0.016227,0.023444,14.749
146,0.1353,0.78109,0.39303,2,0.026158,0.014175,0.017158,4.2854
147,0.069378,0.99952,0.81664,1,0.026719,0.02319,0.042033,20.588
148,0.13573,0.98943,0.63013,2,0.015071,0.010667,0.023662,9.0342
