,avg abs,sd,max,min,no. pks,sd fma,sd fma 3,no. pt near 0
108,0.055825,0.96967,0.8148,1,0.020488,0.017728,0.025261,1.5508
109,0.20927,0.72679,0.12975,2,0.025649,0.018525,0.018561,32.533
110,0.017996,0.99978,0.94709,3,0.033394,0.032274,0.066511,5.856
111,0.091719,0.99922,0.75616,2,0.022221,0.01205,0.05173,10.595
112,0.27234,0.99214,0.27484,2,0.016996,0.015124,0.045556,11.309
113,0.20645,0.99864,0.44904,2,0.017678,0.013127,0.030359,3.66
114,0.030786,0.95501,0.86695,2,0.020968,0.015957,0.022954,3.8026
115,0.21355,0.8341,0.23459,2,0.02305,0.012713,0.026107,12.541
116,0.24267,0.99956,0.33876,2,0.028954,0.018691,0.042899,13.537
117,0.042781,1.0002,0.87901,1,0.028708,0.022853,0.06121,0.31017
118,0.055069,0.99643,0.85133,2,0.02589,0.023345,0.043065,5.469
119,0.13799,0.99954,0.62683,1,0.014209,0.013869,0.035849,14.183
120,0.20312,0.99274,0.4589,2,0.025904,0.014151,0.053567,0.43059
121,0.036567,0.90532,0.79945,2,0.027698,0.026863,0.04361,4.0294
122,0.059947,0.9889,0.82787,2,0.022266,0.021784,0.043293,0.27939
123,0.03325,0.93916,0.84352,2,0.023155,0.017157,0.054627,0.488
124,0.11316,0.9999,0.67688,2,0.034736,0.028355,0.049055,0.0
125,0.17523,0.87419,0.38413,2,0.027122,0.015557,0.032182,10.253
126,0.093716,0.99916,0.7503,2,0.025544,0.021168,0.034484,33.273
127,0.21565,0.99678,0.42747,2,0.025195,0.022434,0.046349,1.0765
128,0.13514,0.99823,0.64077,2,0.031659,0.021157,0.042962,2.9202
129,0.25091,0.99996,0.29937,2,0.033729,0.019252,0.059781,303.78
130,0.19541,0.98667,0.47103,2,0.026603,0.022107,0.035026,7.7775
131,0.1209,0.91232,0.57362,2,0.026629,0.022235,0.042901,5.2073
132,0.12715,0.99868,0.66105,2,0.033387,0.026789,0.048339,2.473
133,0.16479,0.99449,0.56167,2,0.02898,0.027041,0.024284,0.64779
134,0.19721,0.96258,0.43243,2,0.027924,0.016889,0.033215,10.188
135,0.045563,0.88741,0.75541,2,0.037092,0.02804,0.025237,0.47843
136,0.1185,0.98859,0.67446,2,0.020568,0.017822,0.0476,1.1043
137,0.27734,0.88984,0.12809,2,0.014736,0.011586,0.022465,34.567
138,0.081885,1.0001,0.76748,1,0.022857,0.015093,0.058427,0.31552
139,0.18092,0.85873,0.351,2,0.021333,0.015747,0.036088,5.0696
140,0.13388,0.99921,0.63874,2,0.020295,0.014101,0.058257,2.7548
141,0.032104,1.0002,0.90597,2,0.021922,0.018615,0.054437,7.32
142,0.20598,0.69805,0.10884,2,0.015982,0.01479,0.018453,44.72
143,0.14373,0.97692,0.59198,2,0.028794,0.020015,0.030331,0.0
144,0.039014,0.99996,0.88877,2,0.028363,0.025922,0.055425,1.3309
145,0.21426,0.99965,0.40974,1,0.019379,0.01654,0.048024,1.7224
146,0.26395,0.99939,0.2743,1,0.01862,0.016817,0.050449,16.439
147,0.17299,1.0001,0.50628,2,0.027201,0.021334,0.023661,7.9931
148,0.016113,0.94484,0.89787,1,0.030716,0.028601,0.045848,3.0082
