,avg abs,sd,max,min,no. pks,sd fma,sd fma 3,no. pt near 0
55,0.33989,1.005,0.11004,2,0.0061695,0.023422,0.0082468,50.807
56,0.33186,1.0003,0.11525,2,0.010635,0.016369,0.010218,47.58
57,0.1219,1.0018,0.64208,2,0.0037302,0.018935,0.0096024,37.432
58,0.20304,1.0096,0.42432,2,0.010731,0.03896,0.015233,54.9
59,0.13102,0.48917,0.099135,3,0.0048985,0.03047,0.0095052,41.369
60,0.25058,0.99338,0.28676,2,0.0057349,0.042565,0.011978,44.443
61,0.27755,0.81986,0.041779,43,0.0089956,0.0093539,0.013221,55.578
62,0.30671,1.0062,0.17086,1,0.0091557,0.040419,0.010245,50.167
63,0.33703,0.98114,0.095897,2,0.0040771,0.03528,0.011397,43.92
64,0.16251,0.56827,0.084242,2,0.009694,0.026916,0.014928,46.399
65,0.20894,1.0108,0.40703,2,0.0085856,0.016011,0.012746,48.103
66,0.14059,0.99533,0.58443,2,0.0075285,0.014065,0.012129,29.945
67,0.29093,1.0057,0.20345,1,0.0061797,0.021689,0.01197,37.21
68,0.26783,1.0,0.24583,1,0.0086969,0.020657,0.0091941,39.392
69,0.34034,0.99205,0.08915,7,0.0028085,0.022922,0.012587,50.807
70,0.26784,0.80703,0.058339,18,0.010504,0.018487,0.010281,51.054
71,0.12237,0.43873,0.075841,13,0.0095808,0.016049,0.009934,48.727
72,0.33378,0.99803,0.09985,2,0.0059986,0.011355,0.012673,51.932
73,0.3051,0.87697,0.042425,30,0.0073937,0.023165,0.013357,51.536
74,0.32384,0.93913,0.066339,4,0.0076649,0.0084363,0.013836,48.85
75,0.34323,0.99886,0.10268,4,0.0022621,0.017305,0.0095939,46.907
76,0.33886,0.96015,0.062586,4,0.016314,0.021934,0.012406,51.24
77,0.20583,1.0047,0.41246,2,0.0094175,0.017439,0.010806,39.345
78,0.32687,0.95164,0.082048,2,0.0048289,0.033766,0.010439,48.201
79,0.25672,0.81779,0.098508,2,0.01453,0.021974,0.010616,40.976
80,0.17537,0.57252,0.04871,36,0.0069823,0.010886,0.0099799,55.366
81,0.30884,0.93737,0.10059,3,0.0068934,0.010189,0.0086482,44.819
82,0.35486,0.98314,0.058925,10,0.0062021,0.013659,0.012734,51.347
83,0.33671,0.99183,0.099728,2,0.0072938,0.019266,0.01252,50.912
84,0.29068,0.8758,0.073148,4,0.010016,0.025839,0.011708,48.037
85,0.3381,0.98795,0.09823,2,0.003306,0.021566,0.011151,48.264
86,0.27031,0.99616,0.24264,2,0.0047711,0.023409,0.010337,46.915
87,0.26213,1.0001,0.26203,1,0.0065258,0.025997,0.011522,41.265
88,0.17949,0.57533,0.052754,24,0.0062132,0.012072,0.011461,53.023
89,0.30786,1.0015,0.15594,1,0.0074114,0.026087,0.010566,56.162
90,0.27157,0.81327,0.053675,20,0.0088455,0.024106,0.013154,48.245
91,0.28994,0.88743,0.089014,2,0.0029507,0.02003,0.011209,43.357
92,0.35688,0.99985,0.06663,1,0.0044949,0.012527,0.013033,55.554
93,0.25742,1.0,0.27167,2,0.0050605,0.035561,0.01423,50.228
94,0.32858,0.99319,0.1232,2,0.0041259,0.015921,0.011299,38.227
95,0.1438,0.50723,0.072729,6,0.0024042,0.029467,0.013727,48.648
96,0.34163,1.0012,0.089267,2,0.0071461,0.033727,0.011694,61.0
97,0.3472,0.99781,0.075626,1,0.0082212,0.032671,0.014967,48.146
98,0.34807,0.97497,0.072593,6,0.0068908,0.018538,0.0089211,51.881
99,0.32998,0.96036,0.079235,2,0.011179,0.039599,0.009309,47.837
100,0.34304,0.98129,0.07897,2,0.011774,0.026929,0.011284,44.714
101,0.29183,0.88374,0.082072,6,0.0088672,0.022658,0.0081504,48.997
102,0.31326,0.92471,0.078086,6,0.0074571,0.031487,0.014556,49.33
103,0.32695,0.92571,0.048613,19,0.0056691,0.028668,0.011241,51.972
104,0.25378,0.99956,0.28439,2,0.0056755,0.021429,0.011427,39.112
105,0.34082,0.97082,0.067419,14,0.01149,0.015575,0.013511,47.822
106,0.17715,1.0052,0.48595,1,0.0069024,0.013455,0.014737,37.058
107,0.28082,1.0081,0.22504,1,0.0091174,0.029754,0.012999,46.767
108,0.34292,0.99077,0.090159,4,0.0087782,0.024491,0.0088419,45.654
109,0.35257,0.96977,0.040601,16,0.0036553,0.01062,0.01461,58.967
110,0.16553,0.9969,0.51634,3,0.0061071,0.033576,0.0092233,34.447
111,0.27863,0.99825,0.2304,2,0.0067436,0.021325,0.0099676,33.785
112,0.26332,0.99727,0.25652,1,0.0064887,0.007496,0.014197,49.077
113,0.23349,0.71286,0.024476,51,0.0046002,0.021683,0.013584,56.384
114,0.17462,1.0019,0.49474,2,0.0057078,0.037781,0.013683,39.568
115,0.25406,1.0012,0.28734,1,0.0076874,0.021254,0.0083913,32.872
116,0.28564,0.87326,0.086234,2,0.0060199,0.028005,0.014453,44.283
117,0.3143,0.90525,0.049281,26,0.013773,0.019645,0.011782,53.539
118,0.17677,0.99918,0.4866,2,0.0051522,0.022018,0.01053,36.118
119,0.22549,0.69769,0.055365,32,0.0091408,0.018811,0.0083527,52.551
120,0.31941,0.94404,0.088453,2,0.010132,0.015135,0.01291,45.67
121,0.21217,0.67197,0.057423,19,0.0072582,0.017186,0.012576,54.153
122,0.32296,0.91408,0.043741,18,0.0057524,0.021353,0.013831,55.959
123,0.3122,0.9259,0.081177,2,0.0026566,0.017032,0.01175,48.217
124,0.33996,1.007,0.11126,2,0.006261,0.019015,0.012931,48.8
125,0.29763,1.0026,0.18675,1,0.0042733,0.020264,0.011473,36.873
126,0.26407,1.0085,0.26051,2,0.0066995,0.01722,0.009844,44.286
127,0.31042,0.89331,0.043498,34,0.0032645,0.039617,0.010525,55.615
128,0.17688,1.0057,0.49125,2,0.0091456,0.019775,0.013675,40.386
129,0.25265,1.0018,0.29148,2,0.016288,0.011535,0.009611,38.506
130,0.17989,0.58426,0.040903,52,0.0054104,0.02074,0.011391,55.732
131,0.23234,0.71665,0.037156,51,0.011792,0.018942,0.014153,56.06
132,0.33444,0.98902,0.10777,2,0.012806,0.021456,0.0098197,43.121
133,0.35601,0.99369,0.062214,1,0.0024211,0.015805,0.010547,53.895
134,0.34402,0.99911,0.093706,4,0.0025047,0.016584,0.01105,51.484
135,0.18846,0.63368,0.08359,4,0.0034855,0.017253,0.012463,43.849
136,0.16234,0.5283,0.037849,51,0.0096213,0.0295,0.012051,55.127
137,0.35253,0.9695,0.035346,18,0.0091974,0.04206,0.013272,54.182
138,0.31175,0.92081,0.076498,3,0.011891,0.020041,0.010309,45.378
139,0.29967,0.99491,0.17503,1,0.013457,0.012343,0.013165,39.978
140,0.21311,1.0064,0.39366,2,0.0054133,0.022717,0.012857,52.041
141,0.35211,0.97318,0.055619,7,0.0069123,0.016342,0.011139,51.878
142,0.32986,1.0031,0.1152,2,0.0095037,0.017327,0.011978,62.472
143,0.27168,0.80159,0.031228,43,0.0043166,0.019088,0.014852,55.292
144,0.26152,0.9947,0.26191,2,0.0084783,0.0081281,0.011588,38.461
145,0.34346,0.97698,0.072462,4,0.015009,0.010124,0.012121,50.094
146,0.28154,0.82371,0.035231,43,0.013387,0.036327,0.014583,54.104
147,0.29338,0.88548,0.079662,8,0.0033253,0.014361,0.010578,43.975
148,0.17591,1.0062,0.4979,4,0.0074868,0.019105,0.013971,42.279
