,avg abs,sd,max,min,no. pks,sd fma,sd fma 3,no. pt near 0
80,0.0070256,1.0111,0.98979,4,0.0078103,0.034372,0.0065794,1.22
81,0.008515,1.0166,0.98903,2,0.008536,0.029464,0.0065522,0.0
82,0.003755,1.0075,0.99349,3,0.0073243,0.033431,0.0063758,9.15
83,0.0020937,0.99906,0.99237,4,0.012012,0.028303,0.0053638,4.575
84,0.0065941,1.014,0.99425,5,0.0073828,0.03519,0.0074442,4.9909
85,0.0047282,1.0056,0.99062,4,0.0053614,0.033297,0.0061448,2.2875
86,0.0061279,1.0042,0.98407,4,0.0091926,0.039145,0.0060706,2.1529
87,0.0075401,1.0088,0.98597,2,0.0094862,0.025589,0.008112,0.0
88,0.0052299,1.0094,0.99362,3,0.01276,0.034002,0.0060846,0.0
89,0.0035839,1.0079,0.99489,4,0.012384,0.029701,0.0080213,0.0
90,0.0048252,1.0025,0.98604,4,0.011694,0.032803,0.0059169,2.2875
91,0.0046871,1.0018,0.98743,3,0.0071421,0.035742,0.0079077,9.15
92,0.0047724,1.0081,0.99416,4,0.0077666,0.030619,0.0063541,2.1529
93,0.0012646,0.99583,0.99136,5,0.0060381,0.036712,0.0065679,4.88
94,0.0048964,0.9993,0.98228,4,0.01056,0.033808,0.0069042,4.3571
95,0.005221,1.0088,0.9928,4,0.0023009,0.033246,0.0087448,0.0
96,0.0069719,1.0028,0.98043,4,0.0046926,0.025311,0.0067869,7.1167
97,0.005001,1.0046,0.98775,4,0.0063343,0.037704,0.0068068,2.2875
98,0.0032336,1.0058,0.99405,4,0.0043766,0.0436,0.0081533,7.32
99,0.0035522,0.99684,0.98437,4,0.0033778,0.035072,0.008509,12.81
100,0.0053638,1.0137,0.99517,3,0.0050086,0.041682,0.0078797,0.0
101,0.0071279,1.0044,0.98301,4,0.010125,0.035212,0.00729,0.79565
102,0.0017888,0.99939,0.99404,4,0.0044874,0.034116,0.0069808,0.0
103,0.0011802,1.0015,0.99791,4,0.0084537,0.03044,0.0077978,5.6308
104,0.0057652,1.0102,0.99245,4,0.0069958,0.028811,0.0097635,0.0
105,0.0060227,1.0074,0.98807,4,0.0080939,0.031075,0.005593,15.25
106,0.0062648,1.017,0.99512,3,0.012743,0.040842,0.0076138,1.83
107,0.0050866,1.0091,0.99089,4,0.0040534,0.034515,0.0069488,6.1
108,0.0027555,1.0119,1.0018,5,0.010743,0.034031,0.0070042,0.0
109,0.0043066,1.0001,0.98512,4,0.0072164,0.032286,0.0069207,7.5353
110,0.0039886,1.0045,0.99326,4,0.0071174,0.038865,0.0090855,0.0
111,0.0096078,1.0232,0.99291,3,0.0093865,0.027934,0.0064433,0.0
112,0.0042759,1.0011,0.98543,3,0.0036875,0.032616,0.0058328,7.625
113,0.0034198,1.0105,0.99895,4,0.0057567,0.038996,0.0071318,0.0
114,0.004901,1.0152,1.0004,2,0.0077937,0.048081,0.0060824,1.83
115,0.00379,1.0027,0.992,4,0.0082366,0.037862,0.0056755,0.0
116,0.0017606,1.0057,0.99986,4,0.0043659,0.032351,0.008019,3.05
117,0.0069518,1.0196,0.99666,4,0.010297,0.036924,0.0076709,0.0
118,0.005118,1.0058,0.98941,4,0.017415,0.038207,0.0067755,0.0
119,0.004629,1.0045,0.98687,4,0.015433,0.040869,0.010231,9.5857
120,0.0046906,1.0068,0.98979,3,0.0039213,0.037657,0.0082022,2.8154
121,0.0038572,1.005,0.99181,4,0.0027564,0.027884,0.010283,16.47
122,0.0061435,1.0091,0.98775,4,0.0068397,0.032355,0.0074474,2.8154
123,0.0037386,1.0072,0.99516,4,0.0082019,0.027913,0.0065866,4.2231
124,0.0043089,0.99616,0.98172,4,0.0093991,0.036679,0.0075149,1.9263
125,0.0079825,1.0106,0.98631,2,0.010515,0.030046,0.0081573,0.0
126,0.0043772,1.0094,0.99461,4,0.0082412,0.04156,0.0067927,2.2875
127,0.0060865,1.0038,0.98523,3,0.0068434,0.025462,0.0079087,0.87143
128,0.0071568,1.0135,0.98956,2,0.0047499,0.02735,0.010097,0.0
129,0.0044832,1.0042,0.98937,4,0.0083325,0.029276,0.0057591,0.0
130,0.0047644,1.0054,0.99063,3,0.012135,0.035691,0.0059864,2.44
131,0.0036543,1.002,0.98976,4,0.008125,0.030369,0.0063052,14.379
132,0.009946,1.02,0.98596,3,0.010856,0.028714,0.0077048,1.1438
133,0.0058392,1.0081,0.98992,2,0.0070928,0.031308,0.0068624,9.15
134,0.00085508,1.0035,1.0002,5,0.0081902,0.043125,0.0064781,0.0
135,0.0024277,1.0027,0.99366,4,0.0092235,0.032174,0.0078054,3.66
136,0.0068824,1.0104,0.99011,4,0.0076538,0.02894,0.005074,3.66
137,0.0016694,1.0114,1.0051,4,0.0081209,0.034435,0.0062386,0.0
138,0.0053539,1.0061,0.98918,3,0.011289,0.052913,0.0069914,2.8154
139,0.0030862,1.0002,0.98898,3,0.0088618,0.032135,0.0062355,6.4588
140,0.0049983,1.0067,0.99104,4,0.010915,0.035794,0.0075449,0.0
141,0.0047706,1.0019,0.98605,4,0.0094662,0.033891,0.0060973,4.575
142,0.0057646,1.0064,0.98725,4,0.010276,0.033768,0.0056601,0.87143
143,0.0086952,1.0211,0.99409,4,0.011328,0.027463,0.0084951,0.0
144,0.0058598,1.0008,0.97911,4,0.010459,0.038553,0.0082981,1.0167
145,0.0035486,1.0076,0.99436,6,0.0103,0.036158,0.0065927,0.0
146,0.0028701,1.0038,0.99563,2,0.0047007,0.029229,0.0085798,0.0
147,0.0055389,1.0077,0.99024,4,0.0038657,0.047435,0.0089232,8.6118
148,0.0050436,1.0073,0.99083,2,0.0051159,0.037174,0.0064522,0.0
